grid_id,risk_index,protection_level
10_42,0.07311940677966101,0.018951217951849803
10_43,0.07451940677966101,0.0193140724428954
10_44,0.07451940677966101,0.0193140724428954
10_45,0.07451940677966101,0.0193140724428954
10_46,0.07451940677966101,0.0193140724428954
10_47,0.07591940677966101,0.01967692693394099
10_48,0.07591940677966101,0.01967692693394099
10_49,0.07813296610169491,0.02025064117765231
10_50,0.0789465254237288,0.020461500930318028
10_51,0.08241008474576272,0.03716959710053992
10_52,0.08322364406779663,0.037535432611262895
10_53,0.0840372033898305,0.037892562554440956
10_54,0.08485076271186441,0.03823967371706621
10_55,0.0846643220338983,0.03810876094743812
10_56,0.0830778813559322,0.045614104208695654
11_6,0.0722236440677966,0.039770452415545464
11_7,0.07281008474576273,0.03285044400514528
11_8,0.07199652542372882,0.03248374741143485
11_9,0.07258296610169492,0.03274842013525864
11_10,0.07176940677966101,0.032381376152652186
11_11,0.07195584745762712,0.032465537976985766
11_12,0.07195584745762712,0.032465569817441295
11_13,0.07195584745762712,0.03246558223380427
11_14,0.07401084745762712,0.03339277327774439
11_15,0.07641084745762712,0.034475623937396074
11_16,0.07641084745762712,0.03447563294176669
11_17,0.08816084745762712,0.039777093886062896
11_18,0.08716084745762713,0.039325908264589225
11_19,0.08816084745762712,0.039777108635649296
11_20,0.07641084745762712,0.03447565770924281
11_21,0.07641084745762712,0.03447566593706748
11_22,0.07541084745762712,0.03402448166271387
11_23,0.07541084745762712,0.03402448713632882
11_24,0.07541084745762712,0.03402448847833346
11_25,0.07641084745762712,0.03447567533307934
11_26,0.07641084745762712,0.03447567096335115
11_27,0.07741084745762712,0.034926849178121666
11_28,0.07741084745762712,0.03492681818178062
11_29,0.07841084745762712,0.035377914306695145
11_30,0.07801084745762712,0.03519732340099594
11_31,0.07230584745762712,0.018740358199184085
11_32,0.07090584745762712,0.01837750370813849
11_33,0.07090584745762712,0.01837750370813849
11_34,0.06950584745762713,0.018014649217092893
11_35,0.06950584745762713,0.018014649217092893
11_36,0.06950584745762713,0.018014649217092893
11_37,0.07090584745762712,0.01837750370813849
